voxel_index,fiber_index,true_n_fibers,est_n_fibers,true_theta,true_phi,true_v,est_theta_matched,est_phi_matched,est_v_matched,acc,true_angular_separation,est_angular_separation,vol_frac,method,experiment
832,1.0,2.0,2.0,1.3049438,4.2552004,0.015,1.0474,3.0983,0.2067284833741459,0.0495010238220024,1.047197662620631,0.023320060813999517,0.015,DeepFixel MLP,vol
833,0.0,2.0,2.0,0.96947545,3.1415927,0.985,0.9638,3.1304,0.4723765730812647,0.999180788688434,1.0471975664322493,0.24499465691293024,0.015,DeepFixel MLP,vol
833,1.0,2.0,2.0,1.6850818,2.3310373,0.015,0.7306,3.0294,0.0319408350000508,0.0563831938014486,1.0471975664322493,0.24499465691293024,0.015,DeepFixel MLP,vol
834,0.0,2.0,2.0,0.64328545,3.1415927,0.985,0.6557,3.0232,0.3322028898650445,0.9634828053442696,1.0471975369633053,0.14130845179059273,0.015,DeepFixel MLP,vol
834,1.0,2.0,2.0,1.5098026,3.8587708,0.015,0.516,2.9845,0.1803877897375444,0.0486335595759584,1.0471975369633053,0.14130845179059273,0.015,DeepFixel MLP,vol
835,0.0,2.0,2.0,2.779279,3.1415927,0.985,0.3853,-0.0366,0.4737253908488139,0.9950598627509706,1.0471974992406465,0.4000611776478406,0.015,DeepFixel MLP,vol
835,1.0,2.0,2.0,2.3666773,5.457218,0.015,0.7423,0.3192,0.0180653115200681,0.034576014378831,1.0471974992406465,0.4000611776478406,0.015,DeepFixel MLP,vol
836,0.0,2.0,2.0,0.88611746,3.1415927,0.985,0.8956,3.0988,0.4004123821483885,0.9916418042470864,1.0471974052317117,0.12055249479609752,0.015,DeepFixel MLP,vol
836,1.0,2.0,2.0,0.92628175,4.5173106,0.015,0.8411,-3.0434,0.3785202571417684,-0.0182324929320172,1.0471974052317117,0.12055249479609752,0.015,DeepFixel MLP,vol
837,0.0,2.0,2.0,0.5689367,3.1415927,0.985,0.5824,3.0033,0.2537718299491808,0.9596192304079504,1.0471976099675895,0.32096614427536996,0.015,DeepFixel MLP,vol
837,1.0,2.0,2.0,0.6461019,1.0094638,0.015,0.516,-2.6704,0.0354105545021798,0.0553261802430718,1.0471976099675895,0.32096614427536996,0.015,DeepFixel MLP,vol
838,0.0,2.0,2.0,1.2468697,3.1415927,0.985,1.2556,3.1356,0.3441374781716909,0.9992400710036596,1.0471975023779923,0.031246876467081765,0.015,DeepFixel MLP,vol
838,1.0,2.0,2.0,1.9279449,3.9533281,0.015,1.2523,3.1029,0.329276055809856,0.0461354930021387,1.0471975023779923,0.031246876467081765,0.015,DeepFixel MLP,vol
839,0.0,2.0,2.0,0.41926938,3.1415927,0.985,0.4111,-2.9452,0.1816611438509072,0.956330687714388,1.0471975711006483,0.18836246938869702,0.015,DeepFixel MLP,vol
839,1.0,2.0,2.0,0.6689142,5.7433157,0.015,0.516,2.9845,0.1453119161581371,0.054894596184663,1.0471975711006483,0.18836246938869702,0.015,DeepFixel MLP,vol
840,0.0,2.0,2.0,1.3574612,3.1415927,0.985,1.3649,3.11,0.3172150410796412,0.9929439803461766,1.0471976510309946,0.13317454886220478,0.015,DeepFixel MLP,vol
840,1.0,2.0,2.0,1.6425081,2.1276028,0.015,1.4033,-3.0434,0.2474077226887119,0.0563748057227956,1.0471976510309946,0.13317454886220478,0.015,DeepFixel MLP,vol
841,0.0,2.0,2.0,1.5030249,3.1415927,0.985,1.428,3.0763,0.5860241372743957,0.9325551587129748,1.0471976538160417,0.1431473842393702,0.015,DeepFixel MLP,vol
841,1.0,2.0,2.0,2.5075634,3.4947612,0.015,1.4874,2.9452,0.2292941386551533,0.0556577572950165,1.0471976538160417,0.1431473842393702,0.015,DeepFixel MLP,vol
842,0.0,2.0,2.0,1.4405601,3.1415927,0.985,1.4514,3.1245,0.4110231681122631,0.997166549713846,1.047197605644834,0.5004300982428516,0.015,DeepFixel MLP,vol
842,1.0,2.0,2.0,1.9656811,2.2154264,0.015,1.0165,2.8592,0.0158888722032242,0.0563364820186025,1.047197605644834,0.5004300982428516,0.015,DeepFixel MLP,vol
843,0.0,2.0,2.0,2.5498016,3.1415927,0.985,0.6071,0.0155,0.9610171511615724,0.9978257029326834,1.0471975908246214,0.5105695432752783,0.015,DeepFixel MLP,vol
843,1.0,2.0,2.0,1.6015154,2.5886962,0.015,0.9967,0.4885,0.0389828488384276,0.0551923856409803,1.0471975908246214,0.5105695432752783,0.015,DeepFixel MLP,vol
844,0.0,2.0,2.0,1.6112711,3.1415927,0.985,1.4947,-0.002,0.8882245925470345,0.9911143921481964,1.0471975460528151,1.014407194455681,0.015,DeepFixel MLP,vol
844,1.0,2.0,2.0,2.4238126,2.3666363,0.015,0.606,0.6076,0.031142804089562,-0.143736749931214,1.0471975460528151,1.014407194455681,0.015,DeepFixel MLP,vol
845,0.0,2.0,2.0,2.8782794,3.1415927,0.985,0.2035,-0.0362,0.9451546663253508,0.9746748116376588,1.0471974991237505,0.45031625115036944,0.015,DeepFixel MLP,vol
845,1.0,2.0,2.0,1.9195821,2.3393252,0.015,0.4325,1.4029,0.0305842321646028,-0.105420377315912,1.0471974991237505,0.45031625115036944,0.015,DeepFixel MLP,vol
846,0.0,2.0,2.0,1.8884827,3.1415927,0.985,1.2555,-0.0026,0.8077274288960449,0.9999172770902248,1.0471975667548183,0.7387550498967679,0.015,DeepFixel MLP,vol
846,1.0,2.0,2.0,1.364059,2.222768,0.015,0.5863,-0.4193,0.0271562142594255,0.0212744388340708,1.0471975667548183,0.7387550498967679,0.015,DeepFixel MLP,vol
847,0.0,2.0,2.0,0.73650295,3.1415927,0.985,0.7373,3.0382,0.8479334577616077,0.966571626133822,1.0471976483357603,0.2234679909478995,0.015,DeepFixel MLP,vol
847,1.0,2.0,2.0,1.5406742,2.3624046,0.015,0.516,2.9845,0.053444883409125,0.056280821683967,1.0471976483357603,0.2234679909478995,0.015,DeepFixel MLP,vol
848,0.0,2.0,2.0,0.57239115,3.1415927,0.985,0.5861,3.0042,0.34591509261561,0.9596532214013594,1.047197627432948,0.23494398593503976,0.015,DeepFixel MLP,vol
848,1.0,2.0,2.0,1.1335936,1.8688128,0.015,0.4111,-2.9452,0.1315996466881871,0.0563466158664625,1.047197627432948,0.23494398593503976,0.015,DeepFixel MLP,vol
849,0.0,2.0,2.0,1.5897839,3.1415927,0.985,1.4968,0.0015,0.8832752805607154,0.9789411947943052,1.047197534622025,1.014846407889016,0.015,DeepFixel MLP,vol
849,1.0,2.0,2.0,2.3865783,3.923516,0.015,0.6171,0.6281,0.037503315869743,0.8129386221984065,1.047197534622025,1.014846407889016,0.015,DeepFixel MLP,vol
850,0.0,2.0,2.0,1.9043308,3.1415927,0.985,1.2375,-0.0016,0.8065383964706665,0.999983600533516,1.0471974276052411,0.5426466777273711,0.015,DeepFixel MLP,vol
850,1.0,2.0,2.0,0.8590522,3.2097416,0.015,1.2931,0.5652,0.0314548517034945,0.0512851687156064,1.0471974276052411,0.5426466777273711,0.015,DeepFixel MLP,vol
851,0.0,2.0,2.0,1.3663996,3.1415927,0.985,1.3534,3.1368,0.3123316578171871,0.9986638735163282,1.0471974802516546,0.11271786564401828,0.015,DeepFixel MLP,vol
851,1.0,2.0,2.0,1.5187442,2.0949984,0.015,1.4033,-3.0434,0.2339267764862695,0.0563076508618719,1.0471974802516546,0.11271786564401828,0.015,DeepFixel MLP,vol
852,0.0,2.0,2.0,1.045415,3.1415927,0.985,1.0401,3.1237,0.345003533982088,0.99813120414178,1.0471976373167342,0.21981349038002568,0.015,DeepFixel MLP,vol
852,1.0,2.0,2.0,1.2961581,2.023174,0.015,0.8411,-3.0434,0.0747814870786788,0.0561600765493532,1.0471976373167342,0.21981349038002568,0.015,DeepFixel MLP,vol
853,0.0,2.0,2.0,1.9620099,3.1415927,0.985,1.172,0.0072,0.927774571207432,0.9992885359234998,1.0471974551044942,0.5138183454217294,0.015,DeepFixel MLP,vol
853,1.0,2.0,2.0,1.2130704,2.3914676,0.015,1.3965,0.4907,0.025296295204336,-0.0184999514470773,1.0471974551044942,0.5138183454217294,0.015,DeepFixel MLP,vol
854,0.0,2.0,2.0,1.5754992,3.1415927,0.985,1.4999,0.0081,0.7803852533413519,0.9691690843037872,1.0471976095195452,2.635601605690465,0.015,DeepFixel MLP,vol
854,1.0,2.0,2.0,0.9816992,2.2199516,0.015,1.2419,-2.8185,0.0379087773142112,0.0560466631761282,1.0471976095195452,2.635601605690465,0.015,DeepFixel MLP,vol
855,0.0,2.0,2.0,1.0549496,3.1415927,0.985,1.0419,3.1272,0.2080522499920749,0.997720510771575,1.047197510318248,0.22029464721193476,0.015,DeepFixel MLP,vol
855,1.0,2.0,2.0,1.7561269,3.949347,0.015,0.8411,-3.0434,0.0399439706957977,0.0559450324321615,1.047197510318248,0.22029464721193476,0.015,DeepFixel MLP,vol
856,0.0,2.0,2.0,2.7452826,3.1415927,0.985,0.4031,-0.0349,0.9547699119106642,0.9983871243662236,1.0471975172585903,1.1556193265234036,0.015,DeepFixel MLP,vol
856,1.0,2.0,2.0,2.386705,0.86336404,0.015,0.8752,2.2022,0.0213658099355473,0.0407311423328697,1.0471975172585903,1.1556193265234036,0.015,DeepFixel MLP,vol
857,0.0,2.0,2.0,1.6138471,3.1415927,0.985,1.4946,-0.0011,0.7716511293273002,0.9923195073920864,1.0471976711497315,2.74600614596151,0.015,DeepFixel MLP,vol
857,1.0,2.0,2.0,1.267249,4.144406,0.015,1.2953,2.9575,0.0284194695145668,0.0563368418030066,1.0471976711497315,2.74600614596151,0.015,DeepFixel MLP,vol
858,0.0,2.0,2.0,1.8308957,3.1415927,0.985,1.3091,0.001,0.86690771364902,0.9999756144206996,1.0471976379865984,1.0307875591842415,0.015,DeepFixel MLP,vol
858,1.0,2.0,2.0,2.0402393,4.2510276,0.015,0.8238,1.0741,0.028346745864301,0.5397804202326396,1.0471976379865984,1.0307875591842415,0.015,DeepFixel MLP,vol
859,0.0,2.0,2.0,1.633524,3.1415927,0.985,1.4919,-0.0062,0.9223547146610624,0.9979036361389796,1.0471975052700901,0.5088434656068251,0.015,DeepFixel MLP,vol
859,1.0,2.0,2.0,2.668588,2.926564,0.015,1.4231,0.5014,0.0276565230936426,0.0484370787234752,1.0471975052700901,0.5088434656068251,0.015,DeepFixel MLP,vol
860,0.0,2.0,2.0,2.3325765,3.1415927,0.985,0.8229,0.0039,0.9435815505712386,0.9985947998586476,1.0471975369464448,0.48008063351849456,0.015,DeepFixel MLP,vol
860,1.0,2.0,2.0,1.9916579,1.9072014,0.015,0.584,0.6629,0.0277053771950949,-0.0557102472069298,1.0471975369464448,0.48008063351849456,0.015,DeepFixel MLP,vol
861,0.0,2.0,2.0,1.4915988,3.1415927,0.985,1.4497,3.1401,0.4737473325157718,0.987742740855089,1.0471975413643522,2.053689677901391,0.015,DeepFixel MLP,vol
861,1.0,2.0,2.0,2.342497,2.4607286,0.015,0.7306,-0.5809,0.0192273323008142,0.9350387390324582,1.0471975413643522,2.053689677901391,0.015,DeepFixel MLP,vol
862,0.0,2.0,2.0,0.7211322,3.1415927,0.985,0.7292,3.0357,0.8655123570463523,0.9654097451255556,1.0471975271189327,0.42558336581084566,0.015,DeepFixel MLP,vol
862,1.0,2.0,2.0,0.3974719,0.7178055,0.015,1.032,2.6422,0.0358320797467507,0.0452052547036375,1.0471975271189327,0.42558336581084566,0.015,DeepFixel MLP,vol
863,0.0,2.0,2.0,2.0950427,3.1415927,0.985,1.0489,0.0265,0.9183232748797722,0.9962766637821112,1.0471976695060345,0.4696894710157998,0.015,DeepFixel MLP,vol
863,1.0,2.0,2.0,1.5844861,2.1769423,0.015,1.4331,0.3146,0.0378908099388079,0.0113410662823277,1.0471976695060345,0.4696894710157998,0.015,DeepFixel MLP,vol
864,0.0,2.0,2.0,1.3560561,3.1415927,0.985,1.3631,3.1085,0.3228645545689835,0.99234200326341,1.0471975463904362,0.10010356682639181,0.015,DeepFixel MLP,vol
864,1.0,2.0,2.0,2.055665,3.9462953,0.015,1.269,3.0732,0.2398894159722996,0.0555510187056309,1.0471975463904362,0.10010356682639181,0.015,DeepFixel MLP,vol
865,0.0,2.0,2.0,0.3403831,3.1415927,0.985,0.4111,2.9452,0.3421643260970409,0.9305862019709564,1.0471975922763361,0.2651410550537866,0.015,DeepFixel MLP,vol
865,1.0,2.0,2.0,1.3843154,3.272925,0.015,0.2045,-2.7489,0.1845532192741303,0.0501007074033438,1.0471975922763361,0.2651410550537866,0.015,DeepFixel MLP,vol
866,0.0,2.0,2.0,1.7945596,3.1415927,0.985,1.3434,0.0001,0.8934717178900409,0.9999075426123636,1.0471975727304046,0.8199983977595194,0.015,DeepFixel MLP,vol
866,1.0,2.0,2.0,2.4513516,4.1540847,0.015,0.9234,-0.7912,0.037855640978731,0.0415084264204781,1.0471975727304046,0.8199983977595194,0.015,DeepFixel MLP,vol
867,0.0,2.0,2.0,0.89967155,3.1415927,0.985,0.9354,3.137,0.4100496681544001,0.9909964619192954,1.0471975499229582,0.12344054213164754,0.015,DeepFixel MLP,vol
867,1.0,2.0,2.0,1.5861577,4.003825,0.015,0.8411,-3.0434,0.3534174236916848,0.019093163531428,1.0471975499229582,0.12344054213164754,0.015,DeepFixel MLP,vol
868,0.0,2.0,2.0,1.5665636,3.1415927,0.985,1.5061,0.0163,0.3774722869857252,0.9652638224424516,1.0471975583876583,0.11279902228633303,0.015,DeepFixel MLP,vol
868,1.0,2.0,2.0,0.7925876,2.3432734,0.015,1.5664,0.1117,0.2935134124953478,0.0558635081930475,1.0471975583876583,0.11279902228633303,0.015,DeepFixel MLP,vol
869,0.0,2.0,2.0,0.92314523,3.1415927,0.985,0.9318,3.1357,0.2235069708079027,0.999320204413403,1.0471976129067202,0.8404003550488772,0.015,DeepFixel MLP,vol
869,1.0,2.0,2.0,0.29754305,5.0471034,0.015,0.8106,2.021,0.0058018298957854,0.0541335428536896,1.0471976129067202,0.8404003550488772,0.015,DeepFixel MLP,vol
870,0.0,2.0,2.0,0.9868693,3.1415927,0.985,0.9885,3.1322,0.2032114012676396,0.9995511212751782,1.0471975221198182,0.4380537797029365,0.015,DeepFixel MLP,vol
870,1.0,2.0,2.0,0.74077433,1.7370328,0.015,1.3641,2.8857,0.0094404432253355,0.056390468612193,1.0471975221198182,0.4380537797029365,0.015,DeepFixel MLP,vol
871,0.0,2.0,2.0,1.3013742,3.1415927,0.985,1.3056,3.1389,0.2769331262577364,0.9998277925782998,1.047197676447127,0.12179283453529989,0.015,DeepFixel MLP,vol
871,1.0,2.0,2.0,1.5067519,2.0967858,0.015,1.231,-3.0434,0.1706045084225853,0.0561352780082473,1.047197676447127,0.12179283453529989,0.015,DeepFixel MLP,vol
872,0.0,2.0,2.0,1.6574975,3.1415927,0.985,1.4885,-0.0104,0.8735533140032468,0.9991126852057982,1.0471974264365855,0.8138993200478292,0.015,DeepFixel MLP,vol
872,1.0,2.0,2.0,2.1375127,4.142458,0.015,1.0438,0.7136,0.0308175158888914,0.6224928781018282,1.0471974264365855,0.8138993200478292,0.015,DeepFixel MLP,vol
873,0.0,2.0,2.0,2.077625,3.1415927,0.985,1.0752,0.0217,0.9650034558696848,0.9965853144096732,1.0471975238769324,0.5084230363060724,0.015,DeepFixel MLP,vol
873,1.0,2.0,2.0,2.6616695,1.7436515,0.015,1.1364,0.5881,0.0349965441303152,-0.0401843206128515,1.0471975238769324,0.5084230363060724,0.015,DeepFixel MLP,vol
874,0.0,2.0,2.0,1.5357751,3.1415927,0.985,1.4932,3.1019,0.4635798768243707,0.9764925215269584,1.047197570328847,0.4556049966902983,0.015,DeepFixel MLP,vol
874,1.0,2.0,2.0,0.5705788,3.6537309,0.015,1.306,2.6796,0.0278357317781473,0.0287215533627393,1.047197570328847,0.4556049966902983,0.015,DeepFixel MLP,vol
875,0.0,2.0,2.0,1.1203372,3.1415927,0.985,1.1017,3.1292,0.2804671981540098,0.9967086080687432,1.0471973693226597,0.8420209822358155,0.015,DeepFixel MLP,vol
875,1.0,2.0,2.0,1.4319689,4.196597,0.015,1.2426,-2.247,0.0103739850419433,0.6306274460886007,1.0471973693226597,0.8420209822358155,0.015,DeepFixel MLP,vol
876,0.0,2.0,2.0,1.5769832,3.1415927,0.985,1.4994,0.0073,0.7932684688119743,0.970141660164483,1.0471975614660347,2.885922902193673,0.015,DeepFixel MLP,vol
876,1.0,2.0,2.0,0.5326819,3.0422046,0.015,1.4874,2.9452,0.035567306595161,-0.0208024203637309,1.0471975614660347,2.885922902193673,0.015,DeepFixel MLP,vol
877,0.0,2.0,2.0,1.7828156,3.1415927,0.985,1.3545,-0.0018,0.5400857799524594,0.9998502954790144,1.0471975674568919,0.4825815989427758,0.015,DeepFixel MLP,vol
877,1.0,2.0,2.0,0.7997814,3.5384772,0.015,1.4021,-0.4913,0.019446958272355,0.0335658547867205,1.0471975674568919,0.4825815989427758,0.015,DeepFixel MLP,vol
878,0.0,2.0,2.0,1.7095665,3.1415927,0.985,1.4634,-0.0221,0.901275220255066,0.9897752270706248,1.0471974577338379,0.5414424771688975,0.015,DeepFixel MLP,vol
878,1.0,2.0,2.0,2.6921778,3.6520622,0.015,1.4288,0.5226,0.0453044982040179,-0.0042760421707747,1.0471974577338379,0.5414424771688975,0.015,DeepFixel MLP,vol
879,0.0,2.0,2.0,1.1264477,3.1415927,0.985,1.0905,3.0878,0.2615411336573298,0.974929113656464,1.0471975491108894,0.19776914296907358,0.015,DeepFixel MLP,vol
879,1.0,2.0,2.0,1.6056674,2.178182,0.015,1.231,-3.0434,0.1575723605217766,0.0541400907184142,1.0471975491108894,0.19776914296907358,0.015,DeepFixel MLP,vol
880,0.0,2.0,2.0,0.93673694,3.1415927,0.985,0.9569,3.1396,0.2378110131861194,0.9971383890542144,1.0471975539052378,0.06094766385464967,0.015,DeepFixel MLP,vol
880,1.0,2.0,2.0,1.5547562,4.057695,0.015,0.9074,3.0953,0.2026943849820262,0.0515115319892839,1.0471975539052378,0.06094766385464967,0.015,DeepFixel MLP,vol
881,0.0,2.0,2.0,2.6113544,3.1415927,0.985,0.5262,-0.0035,0.9554536841483632,0.9998640681990218,1.047197515049394,0.4630313487342198,0.015,DeepFixel MLP,vol
881,1.0,2.0,2.0,2.1185365,1.6886085,0.015,0.9888,-0.0338,0.0445463158516367,0.0542347408349983,1.047197515049394,0.4630313487342198,0.015,DeepFixel MLP,vol
882,0.0,2.0,2.0,2.1616867,3.1415927,0.985,0.9694,-0.0143,0.912089175100656,0.9982481365045632,1.0471974086003846,0.46640546420401396,0.015,DeepFixel MLP,vol
882,1.0,2.0,2.0,1.8987157,4.292398,0.015,1.4234,0.102,0.050063893163154,0.0280764242546719,1.0471974086003846,0.46640546420401396,0.015,DeepFixel MLP,vol
883,0.0,2.0,2.0,1.4502171,3.1415927,0.985,1.4568,3.1302,0.3172826841390856,0.9988009888061092,1.047197566833748,0.017067042193749965,0.015,DeepFixel MLP,vol
883,1.0,2.0,2.0,0.4887732,2.5770173,0.015,1.4399,3.1278,0.3090885902135891,0.0294688127632562,1.047197566833748,0.017067042193749965,0.015,DeepFixel MLP,vol
884,0.0,2.0,2.0,0.63173133,3.1415927,0.985,0.6354,3.0181,0.2396105125892305,0.9629533581649912,1.0471975538264404,0.12077965245043999,0.015,DeepFixel MLP,vol
884,1.0,2.0,2.0,1.6602739,2.907315,0.015,0.516,2.9845,0.1450171082628301,0.05616606606478,1.0471975538264404,0.12077965245043999,0.015,DeepFixel MLP,vol
885,0.0,2.0,2.0,0.36894014,3.1415927,0.985,0.4111,-2.9452,0.238686746243054,0.9495511637856588,1.047197577731912,0.8772497524299382,0.015,DeepFixel MLP,vol
885,1.0,2.0,2.0,0.8921442,1.2612911,0.015,0.587,1.1727,0.0105389596461093,0.4521006011487506,1.047197577731912,0.8772497524299382,0.015,DeepFixel MLP,vol
886,0.0,2.0,2.0,2.4080892,3.1415927,0.985,0.7298,-0.0161,0.9207056233562716,0.9990943468019334,1.0471974834767788,0.5016717697975056,0.015,DeepFixel MLP,vol
886,1.0,2.0,2.0,1.6254239,3.954631,0.015,0.3336,0.6432,0.049501460958682,0.0499761611963537,1.0471974834767788,0.5016717697975056,0.015,DeepFixel MLP,vol
887,0.0,2.0,2.0,1.9029487,3.1415927,0.985,1.2393,-0.0044,0.8343211326578267,0.999875848932992,1.047197570067132,0.8426536745061295,0.015,DeepFixel MLP,vol
887,1.0,2.0,2.0,1.7362708,4.213296,0.015,1.0395,-0.914,0.040990009546408,-0.0051016270711069,1.047197570067132,0.8426536745061295,0.015,DeepFixel MLP,vol
888,0.0,2.0,2.0,2.354494,3.1415927,0.985,0.7799,-0.0114,0.9672910132616448,0.9991843421026148,1.0471974611872217,0.68520424771411,0.015,DeepFixel MLP,vol
888,1.0,2.0,2.0,1.8551865,2.0309963,0.015,1.3983,0.3323,0.0327089867383553,-0.0620953816937164,1.0471974611872217,0.68520424771411,0.015,DeepFixel MLP,vol
889,0.0,2.0,2.0,1.7001793,3.1415927,0.985,1.4731,-0.0198,0.901185660592238,0.9902921403498852,1.0471974929757952,2.446297830848973,0.015,DeepFixel MLP,vol
889,1.0,2.0,2.0,2.0954516,2.1028104,0.015,1.0213,2.8555,0.0216208376477824,0.0057598174559965,1.0471974929757952,2.446297830848973,0.015,DeepFixel MLP,vol
890,0.0,2.0,2.0,2.905822,3.1415927,0.55,0.2022,-0.0461,0.59558243635903,0.9914360008943764,1.0471975953888344,1.0583974682401216,0.45,DeepFixel MLP,vol
890,1.0,2.0,2.0,2.0709076,1.7361616,0.45,1.0885,-1.4137,0.40441756364097,0.9974083581260116,1.0471975953888344,1.0583974682401216,0.45,DeepFixel MLP,vol
891,0.0,2.0,2.0,1.6196672,3.1415927,0.55,1.4943,0.0,0.5826025388458861,0.9946666559413792,1.0471975481460847,2.082775675525326,0.45,DeepFixel MLP,vol
891,1.0,2.0,2.0,0.63909674,3.5808184,0.45,0.645,-2.7367,0.417397461154114,0.9968004965895522,1.0471975481460847,2.082775675525326,0.45,DeepFixel MLP,vol
892,0.0,2.0,2.0,1.2882956,3.1415927,0.55,1.255,3.097,0.3739087887958165,0.9796601486526256,1.0471975285156248,1.066144187018963,0.45,DeepFixel MLP,vol
892,1.0,2.0,2.0,0.37980524,3.968461,0.45,0.3711,-2.2134,0.3120737841553642,0.9898465470155308,1.0471975285156248,1.066144187018963,0.45,DeepFixel MLP,vol
893,0.0,2.0,2.0,2.3776007,3.1415927,0.55,0.7445,-0.0272,0.5397207527929996,0.994920633882091,1.047197559078883,2.082088687331704,0.45,DeepFixel MLP,vol
893,1.0,2.0,2.0,1.3448042,2.949357,0.45,1.346,2.9654,0.4602792472070003,0.9982792599319068,1.047197559078883,2.082088687331704,0.45,DeepFixel MLP,vol
894,0.0,2.0,2.0,1.3461764,3.1415927,0.55,1.3337,3.1376,0.3068405101644652,0.9988050710512144,1.047197455501952,1.0439060865662015,0.45,DeepFixel MLP,vol
894,1.0,2.0,2.0,0.8306565,2.07823,0.45,0.8261,2.0684,0.2753898677387978,0.9994875212010308,1.047197455501952,1.0439060865662015,0.45,DeepFixel MLP,vol
895,0.0,2.0,2.0,2.1246948,3.1415927,0.55,1.017,-0.0325,0.3988768554044522,0.9946605134140676,1.047197583038466,2.101642724432227,0.45,DeepFixel MLP,vol
895,1.0,2.0,2.0,1.0862201,3.2832212,0.45,1.0976,-3.0024,0.3073484639724074,0.9990610488259376,1.047197583038466,2.101642724432227,0.45,DeepFixel MLP,vol
896,0.0,2.0,2.0,0.681325,3.1415927,0.55,0.7052,3.0308,0.5648184110708179,0.9614187550293128,1.047197612872226,0.9504123892498821,0.45,DeepFixel MLP,vol
896,1.0,2.0,2.0,1.2817012,2.0504107,0.45,1.2689,2.0708,0.4351815889291821,0.9961941867425138,1.047197612872226,0.9504123892498821,0.45,DeepFixel MLP,vol
897,0.0,2.0,2.0,1.0747728,3.1415927,0.55,1.0685,3.1278,0.2838906573139598,0.9986985613127664,1.047197541294018,2.0879078696756856,0.45,DeepFixel MLP,vol
897,1.0,2.0,2.0,2.0083792,3.6347935,0.45,1.1412,0.4976,0.2574394414899079,0.9994420451626116,1.047197541294018,2.0879078696756856,0.45,DeepFixel MLP,vol
898,0.0,2.0,2.0,1.7269189,3.1415927,0.55,1.4414,-0.0227,0.5731009619832989,0.9914886373869238,1.0471975249078433,2.1537723556164314,0.45,DeepFixel MLP,vol
898,1.0,2.0,2.0,0.679732,3.1361487,0.45,0.7152,3.0337,0.4268990380167011,0.9613885634096664,1.0471975249078433,2.1537723556164314,0.45,DeepFixel MLP,vol
899,0.0,2.0,2.0,1.4338658,3.1415927,0.55,1.4532,3.1128,0.2630875084399395,0.99169526907103,1.047197651642481,2.125149402913766,0.45,DeepFixel MLP,vol
899,1.0,2.0,2.0,1.651501,2.1147432,0.45,1.4796,-1.0255,0.2137035546364041,0.9992170224989732,1.047197651642481,2.125149402913766,0.45,DeepFixel MLP,vol
900,0.0,2.0,2.0,0.29753402,3.1415927,0.985,0.4111,2.9452,0.2857673803303838,0.8826267500434416,1.0471976395238674,0.7530654111786709,0.015,DeepFixel MLP,vol
900,1.0,2.0,2.0,1.0086724,1.5322205,0.015,0.7337,1.5577,0.0153737752788698,0.5490556875364324,1.0471976395238674,0.7530654111786709,0.015,DeepFixel MLP,vol
901,0.0,2.0,2.0,2.5135846,3.1415927,0.985,0.6239,0.0176,0.9615672850070488,0.99913786146876,1.04719745307745,0.5144769128547928,0.015,DeepFixel MLP,vol
901,1.0,2.0,2.0,1.7240753,4.0069957,0.015,1.0224,0.4743,0.038432714992951,-0.0775013455633865,1.04719745307745,0.5144769128547928,0.015,DeepFixel MLP,vol
902,0.0,2.0,2.0,2.8582463,3.1415927,0.985,0.2929,0.016,0.4898512444745532,0.999216632878964,1.0471974824493502,0.05595253175095384,0.015,DeepFixel MLP,vol
902,1.0,2.0,2.0,1.8878813,2.42692,0.015,0.2397,-0.0502,0.4851549242984683,0.0450043343081927,1.0471974824493502,0.05595253175095384,0.015,DeepFixel MLP,vol
903,0.0,2.0,2.0,1.8915986,3.1415927,0.985,1.252,-0.0024,0.8068408989527033,0.99993549732756,1.0471976385591448,0.791033196109723,0.015,DeepFixel MLP,vol
903,1.0,2.0,2.0,1.5405239,2.1378906,0.015,1.3542,-0.8179,0.0275666077942489,0.459119025343179,1.0471976385591448,0.791033196109723,0.015,DeepFixel MLP,vol
904,0.0,2.0,2.0,1.3706545,3.1415927,0.985,1.3567,3.1352,0.3113232538135086,0.9983637724446688,1.0471975259318471,0.11275550836121244,0.015,DeepFixel MLP,vol
904,1.0,2.0,2.0,0.33037707,2.9473155,0.015,1.4033,-3.0434,0.2393768856628062,0.0504979516648463,1.0471975259318471,0.11275550836121244,0.015,DeepFixel MLP,vol
905,0.0,2.0,2.0,1.2274493,3.1415927,0.985,1.2286,3.1241,0.3341669630457857,0.9980918553563506,1.047197574765536,0.9971910164744626,0.015,DeepFixel MLP,vol
905,1.0,2.0,2.0,0.9167919,1.9768677,0.015,1.0233,2.0285,0.0110302908367146,0.9105118743616109,1.047197574765536,0.9971910164744626,0.015,DeepFixel MLP,vol
906,0.0,2.0,2.0,1.0391263,3.1415927,0.985,1.0365,3.1242,0.255790347005058,0.998381679814464,1.0471973153539083,1.1704156318013303,0.015,DeepFixel MLP,vol
906,1.0,2.0,2.0,1.2397394,4.2885923,0.015,1.5058,-2.0165,0.0181540189307943,0.5727798799602096,1.0471973153539083,1.1704156318013303,0.015,DeepFixel MLP,vol
907,0.0,2.0,2.0,0.78404754,3.1415927,0.985,0.7937,3.0494,0.4615863411459926,0.9696926571238328,1.0471974668645878,1.1574008236789313,0.015,DeepFixel MLP,vol
